"['look', 'like', 'obama', 'may', 'need', 'two', 'good', 'debate', 'assure', 'victory']",0.0
"['go', 'romney', 'lovers', 'whats', 'crazy', 'idea', 'evil', 'towards', 'women', 'fuck', 'stand', 'right']",0.0
"['liberals', 'depress', 'obama', 'debate', 'tough', 'bcuz', 'lock', 'urself', 'garage', 'run', 'prius', 'nothing', 'happen', 'maher']",0.0
"['vote', 'obama']",1.0
"['obama', 'not', 'make', 'eye', 'contact']",0.0
"['obama', 'not', 'win', 'gonna', 'lotta', 'lack', 'money', 'root', 'evil']",0.0
"['townhallquestions', 'mr', 'obama', 'someone', 'else', 'help', 'brother', 'kenya', 'many', 'others', 'yur', 'job']",-1.0
"['join', 'support', 'support', 'president', 'obama', 'agenda', 'via']",1.0
"['president', 'obama', 'need', 'understand', 'win', 'second', 'term', 'white', 'house', 'not', 'nice', 'republicans', 'anymore']",0.0
"['japan', 'set', 'become', 'biggest', 'foreign', 'creditor', 'think', 'forget', 'us', 'nuke', 'obama', 'give', 'us', 'enemies']",-1.0
"['barack', 'obama', 'go', 'america']",-1.0
"['amerian', 'would', 'vote', 'obama']",1.0
"['highly', 'doubt', 'barack', 'not', 'another', 'black', 'president', 'long', 'time']",0.0
"['hate', 'fact', 'people', 'feel', 'every', 'black', 'person', 'support', 'obama', 'simply', 'black']",0.0
"['pshh', 'go', 'somewhere', 'obama', 'shit']",-1.0
"['obama', 'mentor', 'teen', 'young', 'adult', 'frank', 'marshall', 'davis', 'look', 'name', 'real', 'quick']",0.0
"['obama', 'world', 'israelis', 'think', 'obama', 'favor', 'israel', 'palestinians']",-1.0
"['dirty', 'amp', 'incestuous', 'relationship', 'exist', 'obama', 'amp', 'clinton']",-1.0
"['future', 'hand', 'not', 'let', 'white', 'mother', 'fucka', 'win', 'vote', 'obama']",1.0
"['koch', 'brothers', 'threaten', 'fire', 'employees', 'obama', 'win', 'via']",0.0
"['obama', 'need', 'great', 'performance', 'could', 'flip', 'back', 'co', 'lose', 'oh', 'tonight', 'race']",0.0
"['one', 'women', 'think', 'obama', 'end', 'terror', 'not', 'fort', 'hood', 'shoot', 'workplace', 'violence']",-1.0
"['last', 'campaign', 'obama', 'yes', 'change']",0.0
"['amaze', 'list', 'obama', 'economic', 'failures', 'note', 'one', 'type', 'drop', 'zero', 'median', 'home', 'price', 'detroit']",-1.0
"['predict', 'obama', 'channel', 'joe', 'debate', 'fall', 'even', 'poll']",0.0
"['hillary', 'another', 'bump', 'road', 'obama', 'runaway', 'bus']",-1.0
"['susan', 'rice', 'comment', 'video', 'influence', 'obama', 'campaign']",0.0
"['tremendous', 'faith', 'pres', 'obama', 'not', 'let', 'particular', 'always', 'back', 'matter']",1.0
"['acspollen', 'genius', 'obama', 'change', 'watch', 'great']",0.0
"['obama', 'amp', 'biden', 'keep', 'say', 'respect', 'world', 'not', 'get', 'korea', 'table']",-1.0
"['sheesh', 'lie', 'right', 'obama', 'falsely', 'claim', 'get', 'back', 'every', 'dime', 'bailout', 'money', 'day', 'report', 'billion', 'loss']",-1.0
"['every', 'grandpare', 'not', 'obama', 'sticker', 'car', 'ought', 'hate', 'grandkids', 'sticker', 'underneath']",-1.0
"['matter', 'way', 'obama', 'attempt', 'bloviate', 'tonight', 'baggage', 'amp', 'americans', 'live', 'not', 'talk', 'way']",-1.0
"['tonights', 'debate', 'not', 'go', 'help', 'obama', 'way']",0.0
"['obama', 'actual', 'safest']",0.0
"['obama', 'may', 'not', 'socialist', 'strict', 'dictionary', 'definition', 'sure', 'head', 'country', 'direction']",-1.0
"['obama', 'tonight', 'wanna', 'see', 'less', 'king', 'malcolm']",0.0
"['obama', 'fuel', 'standards', 'shape', 'future', 'transportation']",0.0
"['thank', 'obama', 'class', 'today']",1.0
"['not', 'believe', 'real', 'ross', 'produce', 'support', 'chart', 'ross', 'perot', 'endorse', 'romney', 'president']",0.0
"['obama', 'promise', 'remind', 'high', 'school', 'kid', 'run', 'class', 'president', 'put', 'coke', 'machine', 'cafeteria']",-1.0
"['show', 'picture', 'obama', 'yr', 'class', 'lot', 'know', 'name', 'none', 'know', 'could', 'name', 'one', 'direction', 'not', 'know', 'olympians']",0.0
"['not', 'strong', 'personal', 'professional', 'convictions', 'resume', 'builder', 'not', 'pimp', 'america', 'go', 'cruise']",0.0
"['barack', 'wit', 'tits', 'obama']",0.0
"['ban', 'cnn', 'house', 'long', 'time', 'ago', 'prove', 'cnn', 'host', 'go', 'battle', 'obama']",0.0
"['romney', 'obama', 'obama']",1.0
"['green', 'energy', 'loan', 'go', 'obama', 'donors', 'least', 'green', 'energy', 'company', 'go', 'bust']",-1.0
"['kareen', 'obama', 'not', 'win', 'white', 'people', 'furious', 'ask', 'kid', 'get', 'kidnap']",-1.0
"['way', 'obama', 'win', 'fraud', 'voter', 'fraud', 'way', 'america', 'destruction', 'chuck', 'norris', 'page']",-1.0
"['go', 'obama']",0.0
"['obama', 'gettin', 'vote', 'cause', 'hes', 'black']",1.0
['obama'],0.0
"['days', 'election', 'day', 'ready', 'cheer', 'president', 'obama', 'tonight', 'debate']",1.0
"['arm', 'force', 'show', 'overwhelm', 'support', 'obama', 'opensecrets', 'blog', 'opensecrets']",1.0
"['president', 'obama', 'policies', 'last', 'years', 'block', 'congress', 'could', 'help']",-1.0
"['obama', 'try', 'bend', 'town', 'hall', 'debate', 'format', 'advantage']",0.0
"['debatepredictions', 'big', 'bird', 'not', 'save', 'obama', 'look', 'like', 'total', 'embarrassment', 'regard', 'benghazi', 'cover']",-1.0
"['something', 'know', 'obama', 'not', 'really', 'like', 'people', 'throw', 'people', 'bus', 'easily']",-1.0
"['top', 'reason', 'via', 'tube', 'clearly', 'state', 'agenda', 'obama']",0.0
"['love', 'poll', 'report', 'news', 'obama', 'lead', 'say', 'important']",0.0
"['senate', 'hopeful', 'thompson', 'say', 'send', 'obama', 'back', 'kenya', 'yahoo', 'news', 'via']",-1.0
"['everyone', 'able', 'vote', 'obama', 'vs', 'romney', 'choose', 'vote', 'romney', 'would', 'never', 'speak']",1.0
"['obama', 'okay', 'go', 'air', 'take', 'responsibility', 'bottom', 'line', 'loyalty', 'agree']",-1.0
"['justify', 'action', 'world', 'dread', 'terrorist', 'obama', 'take', 'side', 'terrorism']",-1.0
"['ever', 'kid', 'tell', 'barack', 'obama', 'terrible', 'president']",-1.0
"['obama', 'mins', 'away', 'drive', 'thru', 'not', 'good', 'look', 'day']",0.0
"['obama', 'lose', 'debate', 'tonight', 'lie', 'cover', 'up', 'leadership']",-1.0
"['today', 'barack', 'obama', 'mislead', 'debate', 'bear', 'alive', 'infants', 'protection', 'act', 'abortion']",-1.0
"['scholastic', 'news', 'obama', 'win', 'theyhave', 'wrong', 'elections', 'right', 'since', 'nixon']",0.0
"['hope', 'ppl', 'smarter', 'vote', 'obama', 'cuz', 'hes', 'black', 'knw', 'vote', 'black', 'guy']",0.0
"['may', 'feel', 'like', 'obama', 'bag', 'especially', 'md', 'never', 'get', 'comfortable', 'not', 'every', 'last', 'damn', 'vote', 'account']",0.0
"['obama', 'puppet', 'perform', 'top', 'obama', 'conspiracy', 'videos']",-1.0
"['wrong', 'reagan', 'jfk', 'reagan', 'inherit', 'worse', 'economy', 'obama']",0.0
"['reporter', 'aware', 'michelle', 'vote', 'yesterday', 'obama', 'turn', 'yell', 'back', 'thank', 'goodness']",0.0
"['obama', 'deliver', 'pizza', 'volunteer', 'campaign', 'workers', 'weekend', 'obviously', 'prepare', 'life', 'private', 'sector']",-1.0
"['vote', 'president', 'obama', 'last', 'time', 'around', 'disappoint', 'job', 'piss', 'poor', 'president', 'thank']",-1.0
"['obama', 'unleash', 'alter', 'ego', 'debate', 'last', 'time', 'forget', 'pimp', 'cane', 'hold', 'back']",0.0
"['hey', 'obama', 'suck', 'ass']",-1.0
"['smart', 'women', 'know', 'obama', 'say', 'policies', 'would', 'cause', 'energy', 'price', 'skyrocket', 'mean']",-1.0
"['get', 'excite', 'obama', 'visit', 'tomorrow', 'read']",0.0
"['would', 'like', 'reiterate', 'answer', 'anything', 'obama', 'say', 'tomorrow', 'libya', 'trillion']",-1.0
"['obama', 'find', 'intelligence', 'patsy', 'take', 'blame', 'bogus', 'video', 'excuse', 'benghazi', 'attack', 'obama', 'lie']",-1.0
"['closer', 'get', 'election', 'obama', 'want', 'prove', 'fight']",0.0
"['former', 'aide', 'obama', 'stun', 'politics', 'really', 'like', 'people', 'via', 'ouch']",-1.0
"['shes', 'try', 'take', 'flak', 'obama', 'since', 'try', 'get', 'reelect']",-1.0
"['obama', 'promise', 'cut', 'deficit', 'spend', 'bunch', 'money', 'education', 'green', 'energy', 'create', 'job', 'hear']",-1.0
"['good', 'luck', 'obama', 'drink', 'bite', 'drink', 'last', 'week']",1.0
"['hello', 'bush', 'americans', 'kill', 'quada', 'american', 'soil', 'obama', 'americans', 'kill', 'libya', 'next', 'question']",0.0
"['tax', 'ridiculous', 'monthly', 'paycheck', 'whittle', 'like', 'tell', 'obama', 'tell', 'kevin', 'rogers']",0.0
"['terrorist', 'obama']",0.0
"['obama', 'fine']",1.0
"['people', 'love', 'say', 'vote', 'obama', 'cause', 'black', 'well', 'vote', 'black', 'lol']",0.0
"['wi', 'gop', 'mailer', 'obama', 'not', 'build', 'comment', 'mean', 'believe', 'government', 'build', 'businesses', 'false']",0.0
"['celebrities', 'help', 'obama', 'make', 'close', 'argument']",0.0
"['love', 'people', 'passionate', 'politics', 'obama', 'gonna', 'fuck', 'country', 'like', 'dude', 'let', 'eat', 'burrito', 'peace']",0.0
"['not', 'true', 'murray', 'obama', 'lie', 'even', 'liberal', 'media', 'call', 'reality', 'obama', 'raise', 'tax']",-1.0
['obama'],0.0
"['yes', 'think', 'obama', 'really', 'start', 'look', 'leak', 'docs', 'obama', 'make', 'deal', 'hillary', 'like']",0.0
"['haha', 'doctor', 'one', 'cool', 'ass', 'dude', 'swear', 'talk', 'shit', 'mom', 'obama', 'supporters', 'lmao']",0.0
"['fuck', 'communism', 'fuck', 'fdr', 'fuck', 'obama']",-1.0
"['dear', 'president', 'obama', 'not', 'stop', 'house', 'way', 'back', 'hofstra', 'ihave', 'get', 'suggestions']",0.0
"['feel', 'fabulous', 'look', 'beautiful', 'day', 'president', 'obama', 'ask', 'feel', 'tonight', 'pool']",0.0
"['absolutely', 'right', 'nightmare', 'obama', 'elect']",-1.0
"['prediction', 'matter', 'happen', 'tonight', 'debate', 'obama', 'pronounce', 'winner', 'progmedia', 'stories', 'already', 'write']",0.0
"['politicians', 'fail', 'obama', 'mr', 'get', 'yr', 'info', 'guttmacher']",0.0
"['obama', 'likely', 'blow', 'second', 'debate']",-1.0
"['bad', 'obama', 'economy', 'gdp', 'growth', 'worse', 'cuba']",-1.0
"['hope', 'obama', 'show', 'time', 'leave', 'not', 'make', 'excuse', 'like', 'altitude', 'race', 'reason', 'teleprompterman', 'fail']",-1.0
"['uninstalling', 'obama', 'complete']",-1.0
"['president', 'need', 'channel', 'little', 'biden', 'tonight', 'debate', 'need', 'go', 'obama', 'bama']",0.0
"['obama', 'not', 'aggressive', 'connect', 'tonight', 'people', 'watch', 'see', 'engage']",0.0
"['misanthrope', 'obama', 'former', 'aide', 'obama', 'stun', 'politics', 'really', 'like', 'people']",-1.0
"['join', 'support', 'support', 'president', 'obama', 'senate', 'democrats', 'via']",1.0
"['mean', 'not', 'get', 'obama', 'starbucks', 'card']",0.0
"['certainly', 'hope', 'government', 'transparency', 'come', 'tonight', 'anyone', 'believe', 'obama', 'admin', 'transpare', 'not']",-1.0
"['obama', 'get', 'problems', 'via']",0.0
"['ross', 'perot', 'not', 'afford', 'obama', 'moines', 'register']",-1.0
"['youtube', 'skip', 'obama', 'not', 'romney', 'foul']",0.0
"['obama', 'love', 'america', 'like', 'oj', 'love', 'nicole']",-1.0
"['america', 'not', 'obama', 'uk', 'pls', 'look']",0.0
"['nooo', 'sad', 'shoot', 'school', 'girl', 'head', 'support', 'obama', 'eish']",0.0
"['obama', 'double', 'deceit', 'fraud', 'lie', 'coverup', 'invoke', 'exec', 'privilege']",-1.0
"['sweet', 'obama', 'crew', 'issue', 'stab', 'baby', 'head', 'kill']",-1.0
"['yes', 'obama', 'plan', 'full', 'detail', 'soon', 'see', 'plan']",-1.0
"['already', 'know', 'one', 'black', 'people', 'get', 'take', 'take', 'look', 'sport', 'thing', 'office', 'obama', 'years']",1.0
"['president', 'obama', 'job', 'council', 'create', 'job', 'republicans', 'stand', 'block', 'pbo', 'job', 'plan']",1.0
"['obama', 'endorse', 'fail', 'one', 'way', 'streets', 'mindsets']",-1.0
"['obama', 'sorta', 'already', 'not', 'hood', 'voice']",0.0
"['obama', 'great', 'math', 'divide', 'country', 'subtract', 'job', 'add', 'debt', 'amp', 'multiply', 'misery']",-1.0
"['hillary', 'fell', 'sword', 'obama']",0.0
"['hillary', 'fall', 'sword', 'buck', 'stop', 'obama', 'desk', 'right', 'vegas', 'fund', 'raiser', 'day', 'people', 'die']",-1.0
"['find', 'pretty', 'cool', 'obama', 'visit', 'little', 'athens', 'ohio', 'ohio', 'university', 'one', 'hear', 'athens', 'probably']",0.0
"['say', 'link', 'exactly', 'think', 'obama', 'obama', 'not', 'people']",-1.0
"['gasoline', 'price', 'double', 'obama', 'billboard', 'say']",-1.0
"['obama', 'travel', 'plan', 'show', 'map', 'wide', 'open']",0.0
"['pay', 'obama', 'victory', 'fund', 'suppose', 'send', 'positive', 'message']",0.0
"['drama', 'vote', 'obama', 'hoodies']",0.0
"['confident', 'obama', 'help', 'continue']",1.0
"['obama', 'able', 'back', 'pedal']",-1.0
"['need', 'miracle', 'new', 'not', 'believe']",-1.0
"['early', 'say', 'obama', 'not', 'well', 'today', 'go', 'riot']",0.0
"['ex', 'obama', 'aide', 'stun', 'politics', 'really', 'not', 'like', 'people']",-1.0
"['herald', 'many', 'obama', 'supporters', 'brown', 'actually', 'homeless', 'people', 'pay', 'campaign']",-1.0
"['seriously', 'kind', 'magic', 'conjure', 'order', 'fix', 'obama', 'break']",-1.0
"['obama', 'go', 'lose', 'tonight', 'debate']",-1.0
"['outline', 'specifically', 'grip', 'bo', 'obama', 'apologist', 'positively', 'churchillian', 'comparison']",0.0
"['neverforget', 'obama', 'admit', 'lie']",-1.0
"['president', 'barack', 'obama', 'weigh', 'mariah', 'carey', 'nicki', 'minaj', 'feud', 'president', 'barack', 'obama', 'better', 'things', 'sure']",0.0
"['vote', 'romney', 'thank']",-1.0
"['hear', 'honey', 'boo', 'boo', 'support', 'obama']",0.0
"['obama', 'elect', 'president', 'cry', 'amp', 'white', 'guy', 'next']",0.0
"['give', 'win', 'matter', 'make', 'repeat', 'focus', 'tax', 'return']",-1.0
"['obama', 'investment', 'money', 'unsustainable', 'green', 'job', 'continue']",-1.0
"['obama', 'better', 'not', 'suck', 'debate', 'tonight', 'feel', 'like', 'sleep']",0.0
"['tire', 'listen', 'democrats', 'office', 'talk', 'great', 'obama', 'open', 'eye', 'drive', 'us', 'iceberg']",-1.0
"['obama', 'might', 'lose']",-1.0
"['obama', 'pick', 'another', 'loser', 'green', 'investment']",-1.0
"['obama', 'policy', 'taxmagedon', 'intentional', 'insistent', 'inaction', 'response', 'outrage']",-1.0
"['get', 'watch', 'tonight', 'presidential', 'debate', 'volunteer', 'center', 'obama', 'campaign']",0.0
"['wonder', 'much', 'negroes', 'would', 'like', 'obama', 'not', 'black', 'since', 'always', 'say', 'not', 'factor']",-1.0
"['ask', 'vote', 'response', 'obama', 'need', 'financial', 'aid', 'food', 'stamp', 'lmfao']",0.0
"['obama', 'legalize', 'weed', 'right', 'last', 'term', 'lol']",0.0
"['benghazi', 'come', 'tell', 'obama', 'wait', 'obama', 'go', 'find', 'hillary', 'take', 'question']",-1.0
"['not', 'think', 'obama', 'promote', 'support', 'jay', 'make', 'conspiracy', 'theorists', 'go', 'wild']",0.0
"['obama', 'brace', 'would', 'truly', 'real', 'life', 'beavis', 'butthead']",-1.0
"['hillary', 'campaign', 'game', 'honestly', 'take', 'responsibility', 'would', 'do', 'day', 'one', 'drop', 'obama']",-1.0
"['not', 'obama', 'black', 'shitty', 'president']",-1.0
"['romneydebatetips', 'obama', 'bring', 'gm', 'ask', 'whether', 'investors', 'get', 'screw', 'bailout', 'sue', 'yet']",-1.0
"['feel', 'fabulous', 'obama', 'say', 'pool', 'look', 'beautiful', 'day', 'ask', 'hillary', 'blame', 'benghazi', 'keep', 'walk']",-1.0
"['hope', 'obama', 'bring', 'game', 'nite']",1.0
"['oh', 'shock', 'president', 'obama', 'lie', 'rev', 'wright', 'disappoint', 'hahahahahahaahaha']",-1.0
"['obama', 'doctrine', 'leadership', 'bow']",-1.0
"['hillary', 'obama', 'engender', 'sort', 'fealty', 'like', 'inept', 'civil', 'servant']",-1.0
"['obama', 'not', 'go', 'higher', 'jay']",0.0
"['obama', 'back', 'plan', 'lmfao', 'die', 'shit', 'funny']",-1.0
"['indep', 'latino', 'feel', 'positive', 'president', 'obama', 'tonight', 'hope', 'sensata', 'account', 'tax']",1.0
"['obama', 'show', 'way']",0.0
"['obama', 'lose', 'pack', 'shit', 'move', 'bikini', 'bottom', 'fuck', 'bullshit']",0.0
"['vote', 'obama', 'hahaa']",0.0
"['obama', 'joke']",-1.0
"['proud', 'apart', 'team', 'grass', 'root', 'youth', 'team', 'obama', 'credit', 'much', 'success']",1.0
"['things', 'would', 'get', 'tattoo', 'vote', 'barack', 'obama']",1.0
"['obama', 'deserve', 'american', 'currency']",1.0
"['glad', 'obama', 'not', 'take', 'side', 'pending', 'crisis', 'potus', 'weigh', 'nicki', 'mariah', 'beef']",0.0
"['vote', 'obama', 'ask', 'say', 'guy', 'clueless', 'liar', 'amp', 'lack', 'responsible', 'tangible', 'assets', 'leader', 'need']",-1.0
"['benghazi', 'obama', 'hide', 'fact', 'valeriej', 'attend', 'sec', 'brief', 'make', 'decisions', 'obama', 'delegate', 'amer', 'safety']",-1.0
"['obama', 'point', 'us', 'right', 'direction', 'ultimately', 'make', 'change']",1.0
"['obama', 'pick', 'another', 'loser', 'green', 'investment']",-1.0
"['obama', 'ultimate', 'white', 'problem']",0.0
"['obama', 'secure', 'important', 'farrakhan', 'endorsement']",-1.0
"['real', 'message', 'democrats', 'promote', 'republican', 'women', 'obama', 'think', 'women', 'dumb']",-1.0
"['obama', 'need', 'get', 'drink', 'coke', 'get', 'dementia', 'tonight', 'debate', 'like', 'biden', 'last', 'week', 'agree']",0.0
"['obama', 'need', 'practice', 'debate', 'bully', 'biden', 'get', 'embarrass']",0.0
"['offical', 'barrack', 'obama', 'get', 'endorsement', 'honey', 'boo', 'boo', 'better', 'redneckonize']",0.0
"['years', 'bring', 'obama', 'national', 'security', 'responsible', 'buck', 'stop']",0.0
"['not', 'work', 'obama', 'anymore']",0.0
"['osama', 'hide', 'behind', 'wive', 'last', 'moments', 'earth', 'obama', 'hide', 'behind', 'bill', 'wife', 'last', 'weeks', 'erection']",-1.0
"['obama', 'slogans', 'vote', 'obama', 'free', 'puppy', 'stick']",-1.0
"['comfort', 'obama', 'debate', 'history', 'washington', 'post']",-1.0
"['know', 'media', 'drool', 'able', 'claim', 'obama', 'win', 'pis', 'not', 'great', 'comeback']",-1.0
"['wizard', 'obama', 'president', 'not', 'lose', 'debate', 'lose', 'entire', 'image', 'genius', 'control']",-1.0
"['president', 'not', 'build', 'obama', 'really', 'not', 'like', 'people', 'thank', 'god', 'like', 'dog', 'better']",-1.0
"['amongst', 'prayers', 'today', 'include', 'president', 'obama', 'much', 'prayer', 'much', 'power']",1.0
"['not', 'obama', 'pay', 'women', 'less', 'take', 'blame', 'failures', 'lovely']",-1.0
"['obama', 'not', 'budget', 'one', 'propose', 'vote', 'unanimously']",-1.0
"['good', 'morning', 'self', 'loathe', 'lesbian', 'supporter', 'anti', 'gay', 'obama', 'missiles', 'shoot', 'missiles', 'sky', 'yet']",0.0
"['great', 'idea', 'someone', 'sell', 'comic', 'book', 'series', 'obama', 'dispensation']",0.0
"['another', 'misjudge', 'performance', 'mr', 'obama', 'tonight', 'could', 'indeed', 'close', 'seal', 'fate']",0.0
"['obama', 'list', 'prisoner', 'program', 'budget', 'priority', 'black', 'families', 'much', 'black', 'white', 'red', 'blue']",-1.0
"['obama', 'classic', 'fear', 'monger', 'divider', 'not', 'presidential']",-1.0
"['clint', 'president', 'obama', 'greatest', 'hoax', 'ever', 'perpetrate', 'american', 'people']",-1.0
"['insight', 'could', 'obama', 'grind', 'game', 'clinch', 'election', 'reuters']",0.0
"['taliban', 'call', 'obama', 'black', 'devil', 'charm', 'people', 'agree', 'kristof']",-1.0
"['thing', 'obama', 'get', 'common', 'idiots', 'color', 'relate', 'vote', 'buck']",-1.0
"['obama', 'tonight', 'debate', 'feel', 'fabulous', 'look', 'beautiful', 'day', 'pool']",0.0
"['biggest', 'woman', 'ihave', 'see', 'obama', 'failure', 'hillary', 'back']",-1.0
"['funny', 'obama', 'give', 'opinion', 'nicki', 'minaj', 'mariah', 'carey', 'feud', 'hopefully', 'opinion', 'inspire', 'move']",0.0
"['barack', 'obama', 'write', 'never', 'see', 'letter', 'push', 'radicals', 'political', 'position', 'chicago']",-1.0
"['sake', 'humanity', 'hope', 'barack', 'obama', 'elect', 'november']",1.0
"['wonder', 'president', 'obama', 'new', 'foreign', 'policy', 'strategy', 'blame', 'hillary', 'play', 'swing', 'state']",-1.0
"['african', 'americans', 'stick', 'obama', 'plum', 'line', 'washington', 'post', 'via']",-1.0
"['twitta', 'try', 'kill', 'like', 'videogame', 'obama', 'give', 'unlimited', 'continue', 'tho']",0.0
"['obama', 'not', 'like', 'people', 'like', 'bill', 'gate', 'not', 'like', 'computers', 'former', 'aide']",-1.0
"['president', 'obama', 'confident', 'nicki', 'mariah', 'feud']",0.0
"['lower', 'class', 'important', 'class', 'common', 'sense', 'obama', 'administration', 'change', 'rule', 'people']",0.0
"['not', 'think', 'one', 'minute', 'favor', 'pres', 'obama', 'knack', 'hit', 'hard', 'dems']",0.0
"['maybe', 'someone', 'slip', 'barack', 'honey', 'boo', 'boo', 'juice', 'pump']",0.0
"['taliban', 'call', 'obama', 'black', 'devil', 'charm', 'people', 'agree', 'kristof']",-1.0
"['saw', 'obama', 'bumper', 'sticker', 'want', 'key', 'car']",-1.0
"['name', 'obama', 'bring']",1.0
"['lie', 'deceit', 'obama', 'demoncrats', 'never', 'could', 'math', 'go', 'truth', 'facts', 'explain', 'romney']",-1.0
"['good', 'know', 'crisis', 'hand', 'ppl', 'kill', 'terrorist', 'attack', 'libya', 'obama', 'busy', 'fundraise']",-1.0
"['would', 'one', 'vote', 'obama', 'take', 'american', 'flag', 'monuments', 'school']",-1.0
"['wow', 'obama', 'weakness', 'turn', 'hispanic', 'voters']",-1.0
